customerId,gender,mobileApp,partnerProgram,travelInsurance,tenure,redeemedMiles,familyAccount,membership,onlineAccount,traveledRecently,extraLuggage,customerSupportLast3Mos,businessClass,emailComms,travelFrequency,smsComms,paymentMethod,lastQuarterPoints,totalPoints,label
4690-LLKUA,Male,1,false,false,17,true,false,silver,false,false,false,false,false,false,high,true,debit card,45,770,true
1585-MQSSU,Male,0,false,false,17,true,false,silver,false,false,false,true,false,false,high,false,credit card,51,900,true
5206-HPJKM,Male,0,false,false,17,true,false,silver,true,true,false,false,false,false,high,true,credit card,55,934,false
8109-YUOHE,Male,0,false,false,17,true,false,silver,true,true,false,false,false,false,medium,false,credit card,56,946,false
3137-NYQQI,Male,0,true,false,17,true,false,silver,true,true,false,false,false,true,medium,false,credit card,64,1175,false
0872-JCPIB,Male,0,false,false,17,true,true,silver,true,false,false,false,false,true,high,false,bank transfer,65,1111,false
3211-ILJTT,Male,0,true,false,17,true,false,gold,false,false,false,false,false,false,high,true,bank transfer,70,1214,true
3884-HCSWG,Female,0,false,false,17,true,false,gold,false,false,false,false,false,false,high,true,debit card,70,1144,true
9432-VOFYX,Male,0,false,false,17,true,false,gold,false,false,false,false,false,false,high,true,debit card,70,1207,false
9584-EXCDZ,Female,0,false,false,17,true,false,gold,false,false,false,false,false,false,high,false,bank transfer,70,1165,false
1092-GANHU,Male,0,false,false,17,true,false,gold,false,false,true,false,false,false,high,true,debit card,76,1313,true
2528-HFYZX,Male,1,true,false,17,true,false,gold,false,true,false,false,false,false,high,true,debit card,76,1233,true
7126-RBHSD,Female,0,true,false,17,true,true,gold,true,false,false,false,false,false,high,false,debit card,78,1348,false
5453-AXEPF,Male,0,true,false,17,true,true,gold,false,true,false,false,false,false,high,true,bank transfer,80,1336,false
7129-CAKJW,Female,0,false,false,17,true,true,gold,false,false,true,false,false,false,high,false,bank transfer,80,1345,false
7395-IGJOS,Male,1,true,false,17,true,false,gold,false,false,false,false,false,true,high,false,bank transfer,81,1329,true
2739-CACDQ,Female,1,false,false,17,true,true,gold,false,false,true,false,false,false,high,true,credit card,82,1470,false
4248-QPAVC,Female,1,true,false,17,true,true,gold,true,false,true,false,false,false,high,true,bank transfer,85,1463,true
5686-CMAWK,Male,0,false,false,17,true,true,gold,false,false,true,true,false,false,medium,false,debit card,86,1410,false
8563-OYMQY,Male,0,false,false,17,true,false,gold,false,true,true,false,false,true,high,true,credit card,90,1612,false
9170-CCKOU,Male,0,true,false,17,true,true,gold,true,true,true,false,false,false,high,false,credit card,90,1454,true
3853-LYGAM,Male,0,false,false,17,true,true,gold,false,false,true,true,false,true,high,true,bank transfer,95,1640,false
1057-FOGLZ,Female,0,false,false,18,true,false,no,false,false,false,false,false,false,high,false,credit card,19,391,false
2023-VQFDL,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,high,false,debit card,19,348,false
1237-WIYYZ,Female,0,false,false,18,true,false,no,false,false,false,false,false,false,high,true,credit card,19,389,false
6082-GLJIX,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,high,false,credit card,19,331,false
8969-PRHFK,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,411,false
8499-BRXTD,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,401,false
1133-KXCGE,Female,0,false,false,18,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,407,false
2333-KWEWW,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,low,false,credit card,20,388,false
1328-EUZHC,Female,0,true,false,18,true,false,no,false,false,false,false,false,false,low,false,credit card,20,370,false
7542-CYDDM,Male,0,false,false,18,true,false,no,false,false,false,false,false,false,high,false,credit card,20,358,false
1763-KUAAW,Female,1,false,false,18,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,369,false
9229-RQABD,Male,0,false,false,18,true,true,no,false,false,false,false,false,false,medium,false,credit card,23,424,false
4819-HJPIW,Male,0,false,false,18,false,false,silver,false,false,false,false,false,false,high,false,credit card,25,476,false
2011-TRQYE,Male,0,false,false,18,false,false,silver,false,true,true,false,false,false,high,true,credit card,33,600,true
4712-AUQZO,Male,0,false,false,18,false,false,silver,true,false,true,false,false,false,high,false,credit card,33,550,false
6133-OZILE,Female,0,false,false,18,false,false,silver,false,false,true,true,false,false,high,true,debit card,35,607,false
4654-GGUII,Female,0,false,false,18,false,false,silver,true,true,false,true,false,false,medium,true,credit card,40,711,false
6954-OOYZZ,Male,0,true,false,18,true,false,silver,false,false,false,false,false,false,high,true,bank transfer,44,768,false
5651-WYIPH,Female,1,false,false,18,true,false,silver,false,true,false,false,false,false,high,true,credit card,49,865,false
7410-KTVFV,Male,0,true,false,18,true,false,silver,false,false,true,false,false,false,high,true,credit card,49,878,true
0991-BRRFB,Male,0,false,false,18,true,false,silver,true,false,false,false,false,false,high,false,debit card,49,874,true
5843-TTHGI,Female,0,false,false,18,true,false,silver,false,false,true,false,false,false,high,true,credit card,50,892,false
5366-OBVMR,Female,0,true,false,18,true,false,silver,false,false,false,true,false,false,high,true,credit card,50,908,false
1310-QRITU,Female,0,false,false,18,true,true,silver,false,false,false,false,false,false,high,true,debit card,50,913,false
7382-DFJTU,Male,0,false,false,18,true,false,silver,false,false,true,true,false,false,high,false,credit card,55,1058,false
2446-ZKVAF,Male,0,true,false,18,true,true,silver,false,true,false,false,false,false,high,false,credit card,56,1074,false
4929-ROART,Male,0,false,false,18,true,true,silver,true,false,false,false,false,false,high,false,credit card,56,969,false
1986-PHGZF,Male,1,false,false,18,true,true,silver,true,true,false,false,false,false,high,true,credit card,58,964,false
2195-VVRJF,Male,1,true,false,18,true,false,silver,true,false,false,false,false,true,high,true,credit card,59,1011,false
6620-JDYNW,Female,0,false,false,18,true,true,silver,true,false,true,false,false,false,high,true,credit card,60,1156,false
8630-FJLIB,Female,0,false,false,18,true,false,gold,false,false,false,false,false,false,high,true,debit card,69,1221,false
1769-GRUIK,Female,0,false,false,18,true,false,gold,false,false,false,false,false,false,high,true,debit card,71,1247,false
9903-LYSAB,Male,0,true,false,18,true,true,gold,false,false,false,false,false,false,high,true,debit card,73,1305,false
0650-BWOZN,Female,1,false,false,18,true,false,gold,false,true,false,false,false,false,high,true,debit card,73,1359,false
7801-KICAO,Female,0,false,false,18,true,true,gold,false,false,false,false,false,false,high,true,debit card,74,1345,false
7401-RUBNK,Female,0,true,false,18,true,false,gold,true,false,false,false,false,false,high,false,debit card,74,1438,false
0439-IFYUN,Female,1,false,false,18,true,false,gold,false,true,false,false,false,false,high,true,debit card,74,1294,false
3094-JOJAI,Male,0,false,false,18,true,true,gold,false,false,false,false,false,false,high,false,credit card,74,1387,false
3583-KRKMD,Male,0,false,false,18,true,false,gold,false,false,false,true,false,false,high,true,bank transfer,75,1373,false
4360-PNRQB,Male,0,false,false,18,true,true,gold,false,false,false,false,false,false,high,true,bank transfer,75,1395,false
2122-YWVYA,Female,0,false,false,18,true,false,gold,true,false,false,false,false,false,high,true,debit card,75,1380,false
4465-VDKIQ,Female,0,false,false,18,true,false,gold,false,true,true,false,false,false,high,false,debit card,77,1358,false
0365-GXEZS,Male,0,true,false,18,true,false,gold,false,false,true,true,false,false,high,false,debit card,78,1468,false
6877-LGWXO,Male,1,true,false,18,true,false,gold,false,false,false,false,false,true,high,false,debit card,78,1422,true
8854-CCVSQ,Male,0,false,false,18,true,true,gold,false,true,false,false,false,false,high,true,debit card,80,1451,true
8490-BXHEO,Male,1,false,false,18,true,true,gold,false,true,false,false,false,false,high,true,credit card,80,1411,false
9208-OLGAQ,Female,1,false,false,18,true,false,gold,false,false,true,false,false,true,high,true,debit card,84,1443,false
5914-DVBWJ,Female,1,false,false,18,true,true,gold,false,true,false,true,false,false,high,true,debit card,85,1505,true
9524-EGPJC,Female,0,false,false,18,true,true,gold,false,false,false,true,false,true,high,true,debit card,90,1612,true
9050-QLROH,Male,0,false,false,18,true,true,gold,false,false,true,false,false,true,high,true,credit card,90,1597,true
2823-LKABH,Female,0,false,false,18,true,true,gold,false,false,true,true,false,true,high,true,bank transfer,95,1679,false
7369-TRPFD,Male,0,false,false,19,true,false,no,false,false,false,false,false,false,medium,false,credit card,18,279,false
9967-ATRFS,Female,0,false,false,19,true,false,no,false,false,false,false,false,false,high,false,credit card,19,367,false
5469-NUJUR,Male,0,false,false,19,true,false,no,false,false,false,false,false,false,low,true,credit card,19,373,false
6746-WAUWT,Male,0,false,false,19,true,false,no,false,false,false,false,false,false,medium,true,credit card,19,386,false
3865-ZFZIB,Male,0,false,false,19,true,false,no,false,false,false,false,false,false,low,false,credit card,19,358,false
1178-PZGAB,Female,0,false,false,19,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,383,false
9546-KDTRB,Female,0,false,false,19,true,true,no,false,false,false,false,false,false,high,false,bank transfer,24,465,false
1559-DTODC,Male,0,false,false,19,false,false,silver,false,false,false,false,false,false,high,true,bank transfer,25,468,false
4976-LNFVV,Male,1,true,false,19,false,false,silver,false,true,true,false,false,false,high,true,credit card,34,577,false
3665-JATSN,Female,0,false,false,19,false,false,silver,false,true,false,false,false,true,high,true,debit card,39,710,false
7883-ROJOC,Female,0,true,false,19,true,false,silver,false,false,false,false,false,false,high,false,credit card,44,839,false
2828-SLQPF,Male,0,false,false,19,true,false,silver,false,false,false,false,false,false,high,true,bank transfer,45,865,false
8292-TYSPY,Male,0,false,false,19,true,false,silver,false,false,true,true,false,false,high,true,credit card,55,1046,true
8096-LOIST,Female,0,false,false,19,true,false,silver,false,false,false,false,false,true,high,true,debit card,56,1093,false
5939-XAIXZ,Female,0,false,false,19,true,true,silver,false,false,true,false,false,false,high,true,credit card,56,1033,false
0228-MAUWC,Male,0,false,false,19,true,true,silver,false,false,true,true,false,false,high,false,debit card,59,1144,false
5438-QMDDL,Female,0,true,false,19,true,false,silver,false,true,false,false,false,true,high,true,credit card,59,1130,false
0297-RBCSG,Male,0,false,false,19,true,false,silver,false,true,false,true,false,true,medium,true,bank transfer,65,1231,false
8496-EJAUI,Male,0,false,false,19,true,false,gold,false,true,false,false,false,false,high,true,credit card,73,1424,true
7517-SAWMO,Female,0,true,false,19,true,false,gold,true,false,false,false,false,false,high,true,debit card,73,1441,true
4013-TLDHQ,Male,0,false,false,19,true,false,gold,false,true,true,false,false,false,high,true,debit card,78,1490,true
4283-FUTGF,Male,1,false,false,19,true,true,gold,false,false,true,false,false,false,high,true,debit card,79,1471,true
2916-BQZLN,Male,0,false,false,19,true,true,gold,true,false,true,false,false,false,high,true,debit card,84,1651,false
9866-QEVEE,Male,0,false,false,19,true,true,gold,false,false,false,false,false,true,high,true,bank transfer,86,1532,true
7661-CPURM,Male,0,false,false,19,true,false,gold,false,false,false,true,false,true,medium,true,credit card,87,1725,false
1580-BMCMR,Male,1,false,false,19,true,false,gold,true,false,false,false,false,true,high,true,debit card,87,1637,false
1169-WCVAK,Male,0,true,false,19,true,true,gold,true,true,false,true,false,false,high,true,credit card,88,1672,false
5922-ABDVO,Female,0,true,false,19,true,true,gold,false,false,true,false,false,true,high,false,credit card,89,1761,true
3427-GGZZI,Female,0,true,false,19,true,true,gold,false,true,false,false,false,true,high,true,debit card,89,1620,false
4659-NZRUF,Female,0,false,false,19,true,true,gold,true,true,false,false,false,true,high,true,debit card,95,1789,true
5025-GOOKI,Female,0,false,false,20,true,false,no,false,false,false,false,false,false,high,true,credit card,18,347,false
5495-GPSRW,Male,0,false,false,20,true,false,no,false,false,false,false,false,false,low,true,credit card,19,419,false
5148-HKFIR,Female,0,false,false,20,true,false,no,false,false,false,false,false,false,low,false,credit card,19,406,false
3318-ISQFQ,Female,0,false,false,20,true,false,no,false,false,false,false,false,false,high,true,bank transfer,19,413,false
2243-FNMMI,Male,0,false,false,20,true,false,no,false,false,false,false,false,false,high,false,credit card,19,415,false
1964-SVLEA,Male,0,false,false,20,true,false,no,false,false,false,false,false,false,medium,true,credit card,19,415,false
4425-OWHWB,Female,0,false,false,20,true,false,no,false,false,false,false,false,false,medium,true,credit card,19,433,false
5537-UXXVS,Female,0,true,false,20,true,false,no,false,false,false,false,false,false,high,false,bank transfer,19,375,false
8457-XIGKN,Male,0,false,false,20,true,false,no,false,false,false,false,false,false,high,true,credit card,19,356,false
2320-TZRRH,Female,0,false,false,20,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,403,false
3556-BVQGL,Female,0,true,false,20,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,416,false
4092-OFQZS,Male,0,true,false,20,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,417,false
7813-TKCVO,Female,0,true,false,20,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,393,false
5590-YRFJT,Female,0,true,false,20,false,false,silver,false,false,false,false,false,false,high,true,debit card,24,482,true
6344-SFJVH,Female,0,false,false,20,false,false,silver,false,false,false,false,false,false,high,false,credit card,24,505,false
3808-HFKDE,Female,0,false,false,20,true,false,silver,false,false,false,false,false,false,high,true,debit card,44,927,false
6705-LNMDD,Male,0,false,false,20,true,false,silver,false,false,false,true,false,false,high,false,credit card,50,1003,false
4827-USJHP,Male,0,false,false,20,true,false,silver,false,true,false,false,false,false,high,true,credit card,51,1023,false
8883-GRDWQ,Male,1,false,false,20,true,false,silver,true,false,false,true,false,false,medium,false,credit card,54,1055,false
9504-DSHWM,Male,0,false,false,20,true,true,silver,true,false,false,true,false,false,high,false,bank transfer,59,1191,false
4468-KAZHE,Female,1,true,false,20,true,false,silver,false,true,false,false,false,true,high,true,debit card,60,1259,false
7000-WCEVQ,Female,1,false,false,20,true,true,silver,false,false,false,false,false,true,high,true,credit card,61,1174,true
0384-RVBPI,Male,0,false,false,20,true,false,silver,true,false,true,false,false,true,high,false,credit card,64,1398,false
5815-HGGHV,Male,0,true,false,20,true,false,silver,true,false,false,true,false,true,medium,true,credit card,64,1274,false
8263-OKETD,Female,0,false,false,20,true,true,silver,false,true,false,true,false,true,high,true,credit card,68,1370,false
0599-XNYDO,Female,0,true,false,20,true,false,gold,false,false,false,false,false,false,high,true,bank transfer,69,1540,false
1047-NNCBF,Male,0,false,false,20,true,false,gold,false,false,false,false,false,false,high,false,credit card,70,1493,false
6927-WTFIV,Male,1,false,false,20,true,false,gold,false,false,false,false,false,false,high,false,credit card,71,1389,true
0947-MUGVO,Male,1,true,false,20,true,false,gold,false,true,false,false,false,false,high,true,debit card,73,1463,true
4818-QIUFN,Female,1,false,false,20,true,true,gold,true,false,false,false,false,false,high,true,debit card,79,1520,true
4612-SSVHJ,Female,1,false,false,20,true,false,gold,false,false,false,false,false,true,high,true,debit card,81,1671,false
7929-DMBCV,Female,0,true,false,20,true,false,gold,false,false,true,true,false,false,high,true,credit card,81,1683,false
0867-MKZVY,Female,0,true,false,20,true,true,gold,true,false,false,false,false,false,high,false,debit card,82,1592,true
2860-RANUS,Female,1,false,false,20,true,true,gold,false,false,false,false,false,true,high,true,credit card,85,1727,true
5609-CEBID,Female,1,false,false,20,true,true,gold,false,true,true,false,false,true,high,true,debit card,94,1782,true
4703-MQYKT,Male,0,false,false,21,true,false,no,false,false,false,false,false,false,low,false,credit card,19,390,false
3623-FQBOX,Male,0,false,false,21,true,false,no,false,false,false,false,false,false,high,true,credit card,19,416,false
7047-YXDMZ,Male,0,false,false,21,true,false,no,false,false,false,false,false,false,high,false,credit card,20,417,false
1866-ZSLJM,Male,0,false,false,21,true,false,no,false,false,false,false,false,false,high,false,credit card,20,402,false
8908-SLFCJ,Female,0,false,false,21,true,false,no,false,false,false,false,false,false,low,true,credit card,20,435,false
1930-BZLHI,Male,0,false,false,21,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,422,false
8746-BFOAJ,Male,1,false,false,21,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,429,false
0668-OGMHD,Female,0,true,false,21,false,false,silver,true,false,false,false,false,false,high,false,debit card,28,629,false
9236-NDUCW,Female,0,false,false,21,false,false,silver,true,false,false,true,false,false,low,false,credit card,35,770,false
2782-JEEBU,Male,0,false,false,21,false,false,silver,false,true,false,true,false,false,high,true,credit card,36,780,false
8220-OCUFY,Female,0,false,false,21,true,false,silver,true,false,true,true,false,false,medium,true,debit card,60,1258,false
8992-OBVDG,Male,0,false,false,21,true,false,silver,false,false,true,false,false,true,high,false,credit card,61,1393,false
3179-GBRWV,Male,1,true,false,21,true,false,silver,true,true,false,false,false,true,high,true,bank transfer,64,1339,false
7855-DIWPO,Female,0,false,false,21,true,false,gold,false,false,false,false,false,false,high,true,debit card,68,1493,false
3398-ZOUAA,Male,1,true,false,21,true,false,gold,false,false,false,false,false,false,high,true,debit card,69,1474,true
7108-DGVUU,Female,1,true,false,21,true,true,silver,false,true,true,false,false,true,medium,false,bank transfer,71,1497,false
0491-KAPQG,Male,0,false,false,21,true,true,gold,false,false,false,false,false,false,high,true,debit card,73,1558,false
1228-ZLNBX,Male,0,false,false,21,true,true,gold,false,false,false,false,false,false,high,false,credit card,75,1570,false
4692-NNQRU,Female,0,true,false,21,true,false,gold,false,false,true,true,false,false,medium,false,debit card,79,1742,false
3744-ZRRDZ,Male,0,false,false,21,true,true,gold,false,true,false,false,false,false,high,true,debit card,82,1852,true
5628-FCGYG,Male,0,false,false,21,true,true,gold,false,false,false,false,false,true,high,true,debit card,84,1737,false
2057-ZBLPD,Female,0,true,false,21,true,true,gold,false,false,false,false,false,true,high,true,debit card,86,1808,true
4183-MYFRB,Female,0,false,false,21,true,false,gold,false,true,true,false,false,true,high,true,debit card,90,1862,false
8022-BECSI,Male,0,false,false,22,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,422,false
9617-UDPEU,Female,0,false,false,22,true,false,no,false,false,false,false,false,false,medium,true,credit card,19,412,false
2682-KEVRP,Female,1,false,false,22,true,false,no,false,false,false,false,false,false,medium,true,credit card,20,417,false
4623-ZKHLY,Male,0,true,false,22,true,false,no,false,false,false,false,false,false,high,true,bank transfer,20,471,false
3125-RAHBV,Male,0,false,false,22,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,467,false
5847-MXBEO,Male,0,false,false,22,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,475,false
9867-NNXLC,Female,0,false,false,22,true,false,no,false,false,false,false,false,false,high,true,credit card,20,470,false
9746-UGFAC,Female,0,false,false,22,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,450,false
9092-GDZKO,Male,0,false,false,22,true,true,no,false,false,false,false,false,false,high,true,credit card,24,493,false
6518-KZXCB,Male,0,false,false,22,true,true,no,false,false,false,false,false,false,low,false,credit card,25,566,false
8595-SIZNC,Female,1,true,false,22,true,true,no,false,false,false,false,false,false,medium,false,bank transfer,25,548,false
4950-HKQTE,Female,0,false,false,22,true,true,no,false,false,false,false,false,false,low,false,credit card,26,605,false
8205-OTCHB,Male,0,false,false,22,false,false,silver,false,true,true,false,false,true,medium,true,bank transfer,43,903,true
7639-SUPCW,Female,0,false,false,22,true,false,silver,true,false,false,false,false,false,high,true,credit card,48,1054,true
5445-GLVOT,Female,0,false,false,22,true,false,silver,true,false,false,false,false,false,high,true,debit card,49,1049,false
2433-KMEAS,Male,0,false,false,22,true,true,silver,true,false,false,false,false,false,high,true,debit card,54,1127,true
2087-QAREY,Female,0,true,false,22,true,false,silver,false,true,true,false,false,false,high,true,credit card,54,1178,false
0156-FVPTA,Male,0,true,false,22,true,false,silver,true,false,false,true,false,false,high,true,debit card,54,1152,true
8467-WYNSR,Male,0,false,false,22,true,false,silver,true,false,false,true,false,false,high,false,credit card,55,1253,false
4576-CSAJH,Male,0,false,false,22,true,false,silver,false,true,false,true,false,false,medium,true,credit card,55,1193,true
0661-WCQNQ,Male,0,true,false,22,true,false,silver,true,false,false,true,false,false,medium,true,credit card,56,1292,false
7854-EDSSA,Male,0,false,false,22,true,true,silver,true,true,false,false,false,false,high,false,debit card,59,1254,true
2978-XXSOG,Female,0,false,false,22,true,true,silver,true,false,false,true,false,false,high,true,credit card,59,1253,false
3402-XRIUO,Female,1,true,false,22,true,true,silver,true,true,false,true,false,false,high,true,credit card,63,1381,false
1852-XEMDW,Male,0,false,false,22,true,true,silver,true,true,true,false,false,false,high,false,credit card,65,1427,false
5760-WRAHC,Female,1,false,false,22,true,false,silver,true,false,true,true,false,true,high,true,credit card,69,1545,false
4704-ERYFC,Female,0,true,false,22,true,false,gold,false,false,false,false,false,false,high,true,debit card,69,1554,true
2178-PMGCJ,Male,0,false,false,22,true,false,gold,false,false,false,false,false,false,high,true,credit card,69,1490,false
8685-WHQPW,Female,1,false,false,22,true,true,gold,false,false,false,false,false,false,high,true,bank transfer,74,1692,true
6202-DYYFX,Female,0,false,false,22,true,true,gold,false,false,false,false,false,false,medium,true,credit card,76,1783,false
5175-WLYXL,Male,0,false,false,22,true,true,gold,false,true,false,false,false,false,high,true,credit card,78,1600,false
6298-QDFNH,Male,0,false,false,22,true,true,gold,false,true,false,false,false,false,high,true,debit card,79,1730,true
4824-GUCBY,Female,1,false,false,22,true,false,gold,true,true,false,false,false,false,high,false,debit card,81,1820,false
0921-OHLVP,Male,0,false,false,22,true,true,gold,false,false,false,false,false,true,high,false,debit card,83,1799,false
5572-ZDXHY,Female,0,false,false,22,true,false,gold,false,true,false,false,false,true,high,true,credit card,84,1855,true
9992-RRAMN,Male,0,true,false,22,true,true,gold,false,false,false,false,false,true,high,true,debit card,85,1873,true
7277-OZCGZ,Female,0,false,false,22,true,false,gold,true,false,false,true,false,true,high,true,debit card,89,1886,false
4391-LNRXK,Male,0,false,false,22,true,false,gold,false,true,true,true,false,true,high,true,bank transfer,94,2142,false
9391-TTOYH,Female,0,false,false,23,true,false,no,false,false,false,false,false,false,high,true,credit card,19,470,false
3178-CIFOT,Female,0,false,false,23,true,false,no,false,false,false,false,false,false,medium,true,credit card,19,478,false
9347-AERRL,Male,0,true,false,23,true,false,no,false,false,false,false,false,false,medium,false,credit card,19,486,false
6419-ZTTLE,Male,1,true,false,23,true,false,no,false,false,false,false,false,false,medium,true,debit card,20,485,false
2958-NHPPS,Male,0,false,false,23,true,false,no,false,false,false,false,false,false,high,false,debit card,20,473,false
7137-NAXML,Male,0,false,false,23,true,false,no,false,false,false,false,false,false,medium,false,bank transfer,20,405,false
1682-VCOIO,Male,0,false,false,23,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,481,false
8204-TIFGJ,Female,0,false,false,23,true,false,no,false,false,false,false,false,false,high,true,bank transfer,20,470,false
6510-UPNKS,Female,0,false,false,23,true,true,no,false,false,false,false,false,false,medium,false,credit card,24,615,false
1261-FWTTE,Male,1,false,false,23,false,false,silver,false,false,false,false,false,true,high,true,bank transfer,34,768,false
7811-JIVPF,Female,0,false,false,23,true,false,silver,false,false,true,false,false,false,high,false,credit card,49,1081,false
6475-VHUIZ,Female,0,true,false,23,true,false,silver,false,false,true,true,false,false,high,false,debit card,54,1221,false
9099-FTUHS,Female,0,false,false,23,true,true,silver,true,false,false,false,false,false,high,false,debit card,54,1249,false
9894-QMIMJ,Female,0,false,false,23,true,false,silver,false,true,true,false,false,false,medium,false,bank transfer,55,1327,false
9069-LGEUL,Male,0,true,false,23,true,false,silver,true,false,false,false,false,true,high,true,bank transfer,59,1406,false
5829-NVSQN,Female,0,true,false,23,true,false,silver,true,false,true,true,false,true,medium,true,bank transfer,68,1689,false
3858-VOBET,Male,0,false,false,23,true,true,gold,false,false,false,false,false,false,high,true,debit card,74,1710,true
7850-VWJUU,Female,0,false,false,23,true,false,gold,true,false,false,false,false,false,high,true,bank transfer,75,1778,false
6825-UYPFK,Female,0,false,false,23,true,true,gold,false,false,false,false,false,false,high,false,bank transfer,75,1758,true
3956-CJUST,Female,1,false,false,23,true,false,gold,true,false,false,false,false,false,high,true,bank transfer,75,1643,false
4816-LXZYW,Female,0,false,false,23,true,true,gold,false,true,false,false,false,false,high,true,debit card,79,1676,true
2070-XYMFH,Female,1,false,false,23,true,true,gold,false,false,true,false,false,false,high,true,credit card,79,1835,false
6288-LBEAR,Female,0,false,false,23,true,false,gold,false,true,false,true,false,false,high,true,credit card,79,1783,false
7703-ZEKEF,Male,0,false,false,23,true,true,gold,false,false,true,false,false,false,high,true,debit card,81,1917,true
6633-SYEUS,Female,0,false,false,23,true,false,gold,false,true,true,true,false,false,high,false,bank transfer,83,2032,false
5016-IBERQ,Male,0,true,false,23,true,true,gold,false,true,true,false,false,false,high,false,debit card,84,1968,false
2504-DSHIH,Male,1,true,false,23,true,true,gold,false,false,false,false,false,true,high,false,debit card,86,1975,false
2322-VCZHZ,Male,1,true,false,23,true,false,gold,true,true,false,false,false,true,high,true,debit card,90,2024,false
9921-QFQUL,Female,0,true,false,23,true,true,gold,false,false,true,false,false,true,high,false,credit card,90,2044,false
9548-LERKT,Male,0,true,false,24,true,false,no,false,false,false,false,false,false,low,false,credit card,19,483,false
0164-XAIRP,Female,0,false,false,24,true,false,no,false,false,false,false,false,false,low,true,bank transfer,19,470,false
3778-FOAQW,Female,0,true,false,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,456,false
3594-BDSOA,Female,0,true,false,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,482,false
7244-KXYZN,Female,0,false,false,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,527,false
0516-QREYC,Female,1,false,false,24,true,false,no,false,false,false,false,false,false,high,true,credit card,20,459,false
1395-WSWXR,Male,0,false,false,24,true,false,no,false,false,false,false,false,false,low,false,credit card,20,487,false
5474-LAMUQ,Male,0,true,false,24,true,false,no,false,false,false,false,false,false,medium,false,credit card,20,533,false
5789-LDFXO,Male,0,false,false,24,true,true,no,false,false,false,false,false,false,medium,false,debit card,24,592,false
1131-ALZWV,Female,0,false,false,24,true,true,no,false,false,false,false,false,false,medium,false,bank transfer,24,605,false
1535-VTJOQ,Female,0,false,false,24,true,true,no,false,false,false,false,false,false,low,false,credit card,25,553,false
2770-NSVDG,Male,0,true,false,24,false,false,silver,false,false,true,false,false,false,high,false,debit card,29,688,false
8070-AAWZP,Male,1,true,false,24,false,false,silver,false,false,true,true,false,false,high,false,credit card,34,828,false
2778-OCLGR,Male,1,true,false,24,false,false,silver,true,false,false,false,false,true,high,false,bank transfer,39,971,true
9381-NDKME,Female,1,true,false,24,false,false,silver,false,false,true,false,false,true,high,true,credit card,40,933,true
3948-XHGNA,Male,0,false,false,24,true,false,silver,true,false,false,false,false,false,high,true,bank transfer,49,1210,true
2229-VWQJH,Female,0,false,false,24,true,false,silver,false,false,true,false,false,false,high,true,credit card,49,1233,false
3521-MNKLV,Male,0,false,false,24,true,false,silver,false,false,true,false,false,false,high,true,credit card,49,1167,false
2843-CQMEG,Male,0,false,false,24,true,false,silver,false,true,false,false,false,false,high,true,credit card,49,1218,false
3221-CJMSG,Male,0,false,false,24,true,false,silver,false,false,false,true,false,false,high,true,credit card,51,1269,false
9828-QHFBK,Male,0,false,false,24,true,false,silver,true,false,false,false,false,false,high,true,debit card,51,1275,false
4104-PVRPS,Male,0,true,false,24,true,false,silver,true,false,false,true,false,false,high,false,credit card,53,1315,false
2801-NISEI,Male,0,false,false,24,true,false,silver,true,false,false,true,false,false,high,false,debit card,54,1348,false
3723-BFBGR,Male,1,false,false,24,true,true,silver,false,true,false,false,false,false,high,false,credit card,54,1291,false
7901-IIDQV,Male,0,false,false,24,true,true,silver,false,false,false,true,false,false,medium,false,bank transfer,54,1242,false
0733-VUNUW,Male,0,false,false,24,true,true,silver,true,false,false,false,false,false,high,true,bank transfer,55,1400,true
5092-STPKP,Female,0,false,false,24,true,false,silver,true,false,false,true,false,false,high,false,credit card,56,1381,false
9357-UJRUN,Male,0,true,false,24,true,true,silver,true,false,false,true,false,false,medium,true,debit card,58,1346,false
6620-HVDUJ,Male,0,false,false,24,true,false,silver,true,true,false,true,false,false,high,false,bank transfer,60,1440,false
